Lucena;1ª; ECIT IZAURA FALCAO DE CARVALHO;AUGUSTO FARIAS LOUZADA;GUILHERME PEREIRA HERNANDES;;;;;;
Lucena;1ª; ECIT IZAURA FALCAO DE CARVALHO;ENZO MIGUEL LIRA MUNHOZ;GUILHERME PEREIRA HERNANDES;;;;;;
Mãe d'Água;6ª;EEEFM FRANCISCO ROMANO DA SILVEIRA;NICOLAS MIGUEL FERREIRA;ÚRSULA MIGUEL DA BANDEIRA;;;;;;
Mãe d'Água;6ª;EEEFM FRANCISCO ROMANO DA SILVEIRA;AMADO GARCIA DIEGUES;ÚRSULA MIGUEL DA BANDEIRA;;;;;;
Mãe d'Água;6ª;EEEFM FRANCISCO ROMANO DA SILVEIRA;JOÃO GABRIEL ARAÚJO MANGUEIRA;ÚRSULA MIGUEL DA BANDEIRA;;;;;;
Mãe d'Água;6ª;EEEFM FRANCISCO ROMANO DA SILVEIRA;VITOR HUGO CARVALHO CERQUEIRA;ÚRSULA MIGUEL DA BANDEIRA;;;;;;
Mãe d'Água;6ª;EEEFM FRANCISCO ROMANO DA SILVEIRA;LUANA LEITE RIBEIRO;ÚRSULA MIGUEL DA BANDEIRA;;;;;;
Malta;6ª; ECIT DOUTOR ANTONIO FERNANDES MEDEIROS;JOÃO MIGUEL ROCHA DA VEIGA;JOANA GARCIA DORNELES;;;;;;
Malta;6ª; ECIT DOUTOR ANTONIO FERNANDES MEDEIROS;ISIS SOUZA GUEDES;JOANA GARCIA DORNELES;;;;;;
Malta;6ª; ECIT DOUTOR ANTONIO FERNANDES MEDEIROS;EDUARDO ALVES PARREIRA;JOANA GARCIA DORNELES;;;;;;
Malta;6ª; ECIT DOUTOR ANTONIO FERNANDES MEDEIROS;PILAR QUEIROZ PORTEIRA;JOANA GARCIA DORNELES;;;;;;
Malta;6ª; ECIT DOUTOR ANTONIO FERNANDES MEDEIROS;BRUNA AMARAL CRESPO;JOANA GARCIA DORNELES;;;;;;
Mamanguape;14ª;ECI RUI CARNEIRO;GUADALUPE SANTOS DA NÓBREGA;AUGUSTA LIRA ARRIAGA;;;;;;
Mamanguape;14ª;ECI RUI CARNEIRO;ALLANA RAMOS DA CONCEIÇÃO;AUGUSTA LIRA ARRIAGA;;;;;;
Mamanguape;14ª;ECI RUI CARNEIRO;ANA JÚLIA PEREIRA OURIQUES;AUGUSTA LIRA ARRIAGA;;;;;;
Mamanguape;14ª;ECI RUI CARNEIRO;JOÃO PEDRO PEREIRA DA FONTOURA;AUGUSTA LIRA ARRIAGA;;;;;;
Mamanguape;14ª;ECI RUI CARNEIRO;CAROLINA CAVALCANTE PEIXOTO;AUGUSTA LIRA ARRIAGA;;;;;;
Mamanguape;14ª;EEEF PROFESSOR LUIZ APRIGIO;JOÃO VITOR QUEIROZ RIBEIRA;FELIPE FLORENTINO FERNANDES;;;;;;
Mamanguape;14ª;EEEF PROFESSOR LUIZ APRIGIO;ADELE CORDEIRO REZENDE;FELIPE FLORENTINO FERNANDES;;;;;;
Mamanguape;14ª;EEEF PROFESSOR LUIZ APRIGIO;FRANCISCO LEONARDO SOUZA FÉLIX RÊGO;FELIPE FLORENTINO FERNANDES;;;;;;
Mamanguape;14ª;EEEF PROFESSOR LUIZ APRIGIO;BÁRBARA PEREIRA LEIRIA;FELIPE FLORENTINO FERNANDES;;;;;;
Mamanguape;14ª;EEEF PROFESSOR LUIZ APRIGIO;OLÍVIA PEREIRA DA TERRA;FELIPE FLORENTINO FERNANDES;;;;;;
Mamanguape;14ª;EEEFM UMBELINA GARCEZ;LOLITA ALVES GODINS;MARIA LUIZA ROCHA MARCONDES;;;;;;
Mamanguape;14ª;EEEFM UMBELINA GARCEZ;AUGUSTA ARAÚJO MARTIM;MARIA LUIZA ROCHA MARCONDES;;;;;;
Mamanguape;14ª;EEEFM UMBELINA GARCEZ;BARTOLOMEU PEREIRA LOBOS;MARIA LUIZA ROCHA MARCONDES;;;;;;
Mamanguape;14ª;EEEFM UMBELINA GARCEZ;MARGARIDA BEZERRA SIMÕES;MARIA LUIZA ROCHA MARCONDES;;;;;;
Mamanguape;14ª;EEEFM UMBELINA GARCEZ;DANTE MIGUEL GENTIL;MARIA LUIZA ROCHA MARCONDES;;;;;;
Mamanguape;14ª;" ECIT VALE DO MAMANGUAPE JOAO DA MATA 
CAVALCANTI DE ALBUQUERQUE";OLGA AGUIAR GUTERRES;THIAGO CARVALHO SIMÕES;;;;;;
Mamanguape;14ª;" ECIT VALE DO MAMANGUAPE JOAO DA MATA 
CAVALCANTI DE ALBUQUERQUE";BRUNO XAVIER GABEIRA;THIAGO CARVALHO SIMÕES;;;;;;
Mamanguape;14ª;" ECIT VALE DO MAMANGUAPE JOAO DA MATA 
CAVALCANTI DE ALBUQUERQUE";ISABEL AGUIAR DUARTE;THIAGO CARVALHO SIMÕES;;;;;;
Mamanguape;14ª;" ECIT VALE DO MAMANGUAPE JOAO DA MATA 
CAVALCANTI DE ALBUQUERQUE";INÁCIO ROCHA ESPINHOSA;THIAGO CARVALHO SIMÕES;;;;;;
Mamanguape;14ª;" ECIT VALE DO MAMANGUAPE JOAO DA MATA 
CAVALCANTI DE ALBUQUERQUE";ANA LÍVIA PEREIRA ROSEIRA;THIAGO CARVALHO SIMÕES;;;;;;
Manaíra;11ª;ECI EEFM MONSENHOR SEBASTIAO RABELO;AGNES XAVIER ESPINHEIRA;MARIA RITA DA SILVA MELO;;;;;;
Manaíra;11ª;ECI EEFM MONSENHOR SEBASTIAO RABELO;NATÁLIA SANTOS FONTINHAS;MARIA RITA DA SILVA MELO;;;;;;
Manaíra;11ª;ECI EEFM MONSENHOR SEBASTIAO RABELO;PENÉLOPE BEZERRA ROLIM;MARIA RITA DA SILVA MELO;;;;;;
Manaíra;11ª;ECI EEFM MONSENHOR SEBASTIAO RABELO;CALEBE SOUZA BARROSO;MARIA RITA DA SILVA MELO;;;;;;
Manaíra;11ª;ECI EEFM MONSENHOR SEBASTIAO RABELO;SARA AMARAL GARCEZ;MARIA RITA DA SILVA MELO;;;;;;
Marcação;14ª;ESC EST IND ENS FUND MEDIO INDIO ANTONIO SINESIO DA SILVA;EMILLY FEITOSA GERALDES;MELISSA AGUIAR DE QUADROS;;;;;;
Marcação;14ª;ESC EST IND ENS FUND MEDIO INDIO ANTONIO SINESIO DA SILVA;LUAN XAVIER DATENA;MELISSA AGUIAR DE QUADROS;;;;;;
Marcação;14ª;ESC EST IND ENS FUND MEDIO INDIO ANTONIO SINESIO DA SILVA;ARTHUR MIGUEL ARAÚJO PALHARES;MELISSA AGUIAR DE QUADROS;;;;;;
Marcação;14ª;ESC EST IND ENS FUND MEDIO INDIO ANTONIO SINESIO DA SILVA;GIULIA SILVA DA SILVA;MELISSA AGUIAR DE QUADROS;;;;;;
Marcação;14ª;ESC EST IND ENS FUND MEDIO INDIO ANTONIO SINESIO DA SILVA;ENZO FEITOSA MENDANHA;MELISSA AGUIAR DE QUADROS;;;;;;
Marcação;14ª; EEEF INDIGENA JOSE FERREIRA PADILHA;RAFAELA CAVALCANTE BRITES;ANGELINA BEZERRA FILGUEIRA;;;;;;
Marcação;14ª; EEEF INDIGENA JOSE FERREIRA PADILHA;MARIA ISIS AZEVEDO PEREIRA;ANGELINA BEZERRA FILGUEIRA;;;;;;
Marcação;14ª; EEEF INDIGENA JOSE FERREIRA PADILHA;ÚRSULA CORDEIRO RAMALHO;ANGELINA BEZERRA FILGUEIRA;;;;;;
Marcação;14ª; EEEF INDIGENA JOSE FERREIRA PADILHA;LAÍS GARCIA MUNIZ;ANGELINA BEZERRA FILGUEIRA;;;;;;
Marcação;14ª; EEEF INDIGENA JOSE FERREIRA PADILHA;SOPHIE AMARAL SIQUEIRA;ANGELINA BEZERRA FILGUEIRA;;;;;;
Marcação;14ª; EEIEFM CACIQUE INIGUACU;AMANDA CAVALCANTE TAVEIRA;PIETRO ROCHA GARCÊS;;;;;;
Marcação;14ª; EEIEFM CACIQUE INIGUACU;PÉROLA LIRA ALMADA;PIETRO ROCHA GARCÊS;;;;;;
Marcação;14ª; EEIEFM CACIQUE INIGUACU;ANA BEATRIZ DELFINO XIMENES;PIETRO ROCHA GARCÊS;;;;;;
Marcação;14ª; EEIEFM CACIQUE INIGUACU;OSCAR ALVES BARRETO;PIETRO ROCHA GARCÊS;;;;;;
Marcação;14ª; EEIEFM CACIQUE INIGUACU;LUIZ OTÁVIO FEITOSA DA NÓBREGA;PIETRO ROCHA GARCÊS;;;;;;
Marcação;14ª; EEIEF INDIO PEDRO MAXIMO DE LIMA;ENZO XAVIER REBOUÇAS APARÍCIO;CÍCERO AMARAL MORAIS;;;;;;
Marcação;14ª; EEIEF INDIO PEDRO MAXIMO DE LIMA;ANASTÁCIA MIGUEL TELES;CÍCERO AMARAL MORAIS;;;;;;
Marcação;14ª; EEIEF INDIO PEDRO MAXIMO DE LIMA;LETÍCIA MAYA FARIAS DIEGUES;CÍCERO AMARAL MORAIS;;;;;;
Marcação;14ª; EEIEF INDIO PEDRO MAXIMO DE LIMA;LAÍS QUEIROZ DA ROCHA;CÍCERO AMARAL MORAIS;;;;;;
Marcação;14ª; EEIEF INDIO PEDRO MAXIMO DE LIMA;JOÃO MIGUEL XAVIER MONIZ;CÍCERO AMARAL MORAIS;;;;;;
Mari;1ª;EEEIEF AUGUSTO DOS ANJOS;ÍCARO ALVES HERNANDES;JULIETA XAVIER BARROSO PIMENTA;;;;;;
Mari;1ª;EEEIEF AUGUSTO DOS ANJOS;BRANCA ALVES PERES;JULIETA XAVIER BARROSO PIMENTA;;;;;;
Mari;1ª;EEEIEF AUGUSTO DOS ANJOS;GUADALUPE AGUIAR DA SILVA;JULIETA XAVIER BARROSO PIMENTA;;;;;;
Mari;1ª;EEEIEF AUGUSTO DOS ANJOS;PILAR BEZERRA CALDAS;JULIETA XAVIER BARROSO PIMENTA;;;;;;
Mari;1ª;EEEIEF AUGUSTO DOS ANJOS;BÁRBARA MIGUEL CARNEIRO;JULIETA XAVIER BARROSO PIMENTA;;;;;;
Mari;1ª; ECI JOSE PAULO DE FRANCA;GAIA LEITE RESENDE;MABEL SOUZA FÉLIX QUARTEIRA;;;;;;
Mari;1ª; ECI JOSE PAULO DE FRANCA;ANDRÉ PEREIRA DA SILVEIRA;MABEL SOUZA FÉLIX QUARTEIRA;;;;;;
Mari;1ª; ECI JOSE PAULO DE FRANCA;MARIA FERNANDA VIEIRA TEIXEIRA AROEIRA;MABEL SOUZA FÉLIX QUARTEIRA;;;;;;
Mari;1ª; ECI JOSE PAULO DE FRANCA;VINÍCIUS SOUZA PORTO;MABEL SOUZA FÉLIX QUARTEIRA;;;;;;
Mari;1ª; ECI JOSE PAULO DE FRANCA;ANALU FLORENTINO PEREIRA;MABEL SOUZA FÉLIX QUARTEIRA;;;;;;
Marizópolis;10ª;ECI DOUTOR SILVA MARIZ;LUIZ HENRIQUE QUEIROZ CABREIRA;BENITO SILVA RODRIGUES;;;;;;
Marizópolis;10ª;ECI DOUTOR SILVA MARIZ;VINCE CAVALCANTE DA CRUZ;BENITO SILVA RODRIGUES;;;;;;
Marizópolis;10ª;ECI DOUTOR SILVA MARIZ;BRUNA GARCIA DORNELES RAMALHO;BENITO SILVA RODRIGUES;;;;;;
Marizópolis;10ª;ECI DOUTOR SILVA MARIZ;THOMAS ROCHA GARCÊS REZENDE;BENITO SILVA RODRIGUES;;;;;;
Marizópolis;10ª;ECI DOUTOR SILVA MARIZ;ANA VITÓRIA CARVALHO DA MAIA GODINS;BENITO SILVA RODRIGUES;;;;;;
Massaranduba;3ª;ECI EEFM MARIA ZECA SOUZA;MARTINA AZEVEDO RAIA;CHARLOTTE LEITE BOMDIA;;;;;;
Massaranduba;3ª;ECI EEFM MARIA ZECA SOUZA;YGOR VIEIRA GOMES;CHARLOTTE LEITE BOMDIA;;;;;;
Massaranduba;3ª;ECI EEFM MARIA ZECA SOUZA;JOÃO PEDRO CORDEIRO ARRIAGA BANHEIRA;CHARLOTTE LEITE BOMDIA;;;;;;
Massaranduba;3ª;ECI EEFM MARIA ZECA SOUZA;GONÇALO PEREIRA DA SILVA;CHARLOTTE LEITE BOMDIA;;;;;;
Massaranduba;3ª;ECI EEFM MARIA ZECA SOUZA;AMANDA SOUZA FÉLIX MORAIS;CHARLOTTE LEITE BOMDIA;;;;;;
Massaranduba;3ª;EEEFM EVERALDO AGRA;LARA ARAÚJO ORDONHES LOBOS;DIMITRI BRANDÃO DUARTE;;;;;;
Massaranduba;3ª;EEEFM EVERALDO AGRA;CARLA BRANDÃO DA BARRANCA;DIMITRI BRANDÃO DUARTE;;;;;;
Massaranduba;3ª;EEEFM EVERALDO AGRA;ISABEL CARVALHO NEGRÃO;DIMITRI BRANDÃO DUARTE;;;;;;
Massaranduba;3ª;EEEFM EVERALDO AGRA;CALEBE SANTOS GROTAS;DIMITRI BRANDÃO DUARTE;;;;;;
Massaranduba;3ª;EEEFM EVERALDO AGRA;OLIVER AGUIAR AMOREIRA BRITES;DIMITRI BRANDÃO DUARTE;;;;;;
Mataraca;14ª;EEEFM PEDRO POTI;PEDRO LUCAS FARIAS FONTES;EMILLY SOUZA FÉLIX DANTAS;;;;;;
Mataraca;14ª;EEEFM PEDRO POTI;GUSTAVO MATHIAS QUEIROZ PASSARINHO SIMÕES;EMILLY SOUZA FÉLIX DANTAS;;;;;;
Mataraca;14ª;EEEFM PEDRO POTI;MARIA BEZERRA MATOSO;EMILLY SOUZA FÉLIX DANTAS;;;;;;
Mataraca;14ª;EEEFM PEDRO POTI;PETRA PEREIRA ALVES;EMILLY SOUZA FÉLIX DANTAS;;;;;;
Mataraca;14ª;EEEFM PEDRO POTI;ESTRELA SOUZA PEIXOTO DE ASSUNÇÃO;EMILLY SOUZA FÉLIX DANTAS;;;;;;
Matinhas;3ª;EEEFM DESEMBARGADOR ARTHUR VIRGINIO DE MOURA;EMILLY CARVALHO DA GAMA;LETÍCIA MAYA SANTOS DORNELES;;;;;;
Matinhas;3ª;EEEFM DESEMBARGADOR ARTHUR VIRGINIO DE MOURA;CLARICE GARCIA CASQUEIRA FONTINHAS;LETÍCIA MAYA SANTOS DORNELES;;;;;;
Matinhas;3ª;EEEFM DESEMBARGADOR ARTHUR VIRGINIO DE MOURA;ADELE FEITOSA MENENDES;LETÍCIA MAYA SANTOS DORNELES;;;;;;
Matinhas;3ª;EEEFM DESEMBARGADOR ARTHUR VIRGINIO DE MOURA;FLORENÇA AMARAL BOUÇAS;LETÍCIA MAYA SANTOS DORNELES;;;;;;
Matinhas;3ª;EEEFM DESEMBARGADOR ARTHUR VIRGINIO DE MOURA;CÍCERO AZEVEDO SAIS PALHARES;LETÍCIA MAYA SANTOS DORNELES;;;;;;
Matinhas;3ª;ECIT POETA MARIO VIEIRA DA SILVA;LINO AMARAL CASEIRA;LUIZ GUSTAVO RAMOS MARTINS;;;;;;
Matinhas;3ª;ECIT POETA MARIO VIEIRA DA SILVA;EMANUELLY SANTOS DA PENHA;LUIZ GUSTAVO RAMOS MARTINS;;;;;;
Matinhas;3ª;ECIT POETA MARIO VIEIRA DA SILVA;MARIA CLARA SOUZA FÉLIX LONGUINHO;LUIZ GUSTAVO RAMOS MARTINS;;;;;;
Matinhas;3ª;ECIT POETA MARIO VIEIRA DA SILVA;LINDA GARCIA RAMEIRA;LUIZ GUSTAVO RAMOS MARTINS;;;;;;
Matinhas;3ª;ECIT POETA MARIO VIEIRA DA SILVA;LUIZ GUSTAVO ALVES DA SILVA;LUIZ GUSTAVO RAMOS MARTINS;;;;;;
Mato Grosso;8ª;EEEFM JOSE SERAFIM DE LIMA;ARTHUR GABRIEL QUEIROZ AMOREIRA;NICOLAS LIRA CAMACHO;;;;;;
Mato Grosso;8ª;EEEFM JOSE SERAFIM DE LIMA;AÇUCENA RAMOS FONTINHAS;NICOLAS LIRA CAMACHO;;;;;;
Mato Grosso;8ª;EEEFM JOSE SERAFIM DE LIMA;ANA JÚLIA LIRA DA BANDEIRA RÊGO;NICOLAS LIRA CAMACHO;;;;;;
Mato Grosso;8ª;EEEFM JOSE SERAFIM DE LIMA;GABRIELA FEITOSA LEIRIA;NICOLAS LIRA CAMACHO;;;;;;
Mato Grosso;8ª;EEEFM JOSE SERAFIM DE LIMA;RUAN SOUZA FÉLIX ALMADA BARROSO;NICOLAS LIRA CAMACHO;;;;;;
Maturéia;6ª;EEEFM ANTONIO MOACIR DANTAS CAVALCANTI;ANA LÍVIA QUEIROZ ORDONHES DATENA;LOLITA CAVALCANTE DA ALDEIA;;;;;;
Maturéia;6ª;EEEFM ANTONIO MOACIR DANTAS CAVALCANTI;NICOLAS BRANDÃO DE QUADROS CASEIRA;LOLITA CAVALCANTE DA ALDEIA;;;;;;
Maturéia;6ª;EEEFM ANTONIO MOACIR DANTAS CAVALCANTI;MICAELA SOUZA FÉLIX RIBEIRO SIQUEIRA;LOLITA CAVALCANTE DA ALDEIA;;;;;;
Maturéia;6ª;EEEFM ANTONIO MOACIR DANTAS CAVALCANTI;GIOVANNA  ROSEIRA;LOLITA CAVALCANTE DA ALDEIA;;;;;;
Maturéia;6ª;EEEFM ANTONIO MOACIR DANTAS CAVALCANTI;ÁLVARO VIEIRA SIMÃO;LOLITA CAVALCANTE DA ALDEIA;;;;;;
Monteiro;5ª;ECIT JOSE LEITE DE SOUSA;ELEONORA  BARRETO ANDRADE;CORA DELFINO VIVEIROS;;;;;;
Monteiro;5ª;ECIT JOSE LEITE DE SOUSA;PANDORA CORDEIRO ROLIM;CORA DELFINO VIVEIROS;;;;;;
Monteiro;5ª;ECIT JOSE LEITE DE SOUSA;MABEL BEZERRA CASEIRA;CORA DELFINO VIVEIROS;;;;;;
Monteiro;5ª;ECIT JOSE LEITE DE SOUSA;CORALINA FEITOSA BOMDIA;CORA DELFINO VIVEIROS;;;;;;
Monteiro;5ª;ECIT JOSE LEITE DE SOUSA;MARIAH PIETRA FLORENTINO GENTIL;CORA DELFINO VIVEIROS;;;;;;
Monteiro;5ª;EEEM BENTO TENORIO DE SOUSA ESCOLA DO CAMPO;MARIA HELENA CAVALCANTE SILVEIRA;LUIS MIGUEL AZEVEDO SAIS;;;;;;
Monteiro;5ª;EEEM BENTO TENORIO DE SOUSA ESCOLA DO CAMPO;ANASTÁCIA PEREIRA DA TERRA;LUIS MIGUEL AZEVEDO SAIS;;;;;;
Monteiro;5ª;EEEM BENTO TENORIO DE SOUSA ESCOLA DO CAMPO;GIULIA DELFINO MENDANHA;LUIS MIGUEL AZEVEDO SAIS;;;;;;
Monteiro;5ª;EEEM BENTO TENORIO DE SOUSA ESCOLA DO CAMPO;ENZO SOUZA ESTEVES;LUIS MIGUEL AZEVEDO SAIS;;;;;;
Monteiro;5ª;EEEM BENTO TENORIO DE SOUSA ESCOLA DO CAMPO;EDUARDA VIEIRA PARREIRA;LUIS MIGUEL AZEVEDO SAIS;;;;;;
Monteiro;5ª;EEEF MIGUEL SANTA CRUZ;OLIVER AMARAL VIDEIRA BOMDIA;SERENA QUEIROZ CARVALHEIRA BOMDIA;;;;;;
Monteiro;5ª;EEEF MIGUEL SANTA CRUZ;INÁCIO SANTOS PIMENTA;SERENA QUEIROZ CARVALHEIRA BOMDIA;;;;;;
Monteiro;5ª;EEEF MIGUEL SANTA CRUZ;MARIA FERNANDA HERMINGUES;SERENA QUEIROZ CARVALHEIRA BOMDIA;;;;;;
Monteiro;5ª;EEEF MIGUEL SANTA CRUZ;DAVI MIGUEL QUEIROZ ANTUNES;SERENA QUEIROZ CARVALHEIRA BOMDIA;;;;;;
Monteiro;5ª;EEEF MIGUEL SANTA CRUZ;MARIA LUIZA XAVIER FIGUEIRA LOBOS;SERENA QUEIROZ CARVALHEIRA BOMDIA;;;;;;
Monteiro;5ª;EEEFM JOAO DE OLIVEIRA CHAVES;CAROLINA FLORENTINO ROLIM;DAVID LUIZ LIRA CASEIRA;;;;;;
Monteiro;5ª;EEEFM JOAO DE OLIVEIRA CHAVES;NATHAN CARVALHO DA FONTOURA;DAVID LUIZ LIRA CASEIRA;;;;;;
Monteiro;5ª;EEEFM JOAO DE OLIVEIRA CHAVES;ANTONY CONRADO RAMOS FERNANDES;DAVID LUIZ LIRA CASEIRA;;;;;;
Monteiro;5ª;EEEFM JOAO DE OLIVEIRA CHAVES;ERICK FLORENTINO CABREIRA LOBOS;DAVID LUIZ LIRA CASEIRA;;;;;;
Monteiro;5ª;EEEFM JOAO DE OLIVEIRA CHAVES;MARIA LAURA XAVIER DA BARRA PALHARES;DAVID LUIZ LIRA CASEIRA;;;;;;
Mulungu;2ª;ECI EEFM MAJOR ANTONIO DE AQUINO;BRANCA SOUZA FÉLIX CALDEIRA;ANDRÉ CAVALCANTE RIOS TAVEIRA;;;;;;
Mulungu;2ª;ECI EEFM MAJOR ANTONIO DE AQUINO;RICARDO AGUIAR REGUEIRA;ANDRÉ CAVALCANTE RIOS TAVEIRA;;;;;;
Mulungu;2ª;ECI EEFM MAJOR ANTONIO DE AQUINO;LUCAS RODRIGO AGUIAR DUARTE;ANDRÉ CAVALCANTE RIOS TAVEIRA;;;;;;
Mulungu;2ª;ECI EEFM MAJOR ANTONIO DE AQUINO;BÁRBARA SOUZA FÉLIX SANCHES DOMINGUES;ANDRÉ CAVALCANTE RIOS TAVEIRA;;;;;;
Mulungu;2ª;ECI EEFM MAJOR ANTONIO DE AQUINO;SAMUEL  LOPES DE AQUINO;ANDRÉ CAVALCANTE RIOS TAVEIRA;;;;;;
Mulungu;2ª;EEEF JARDILINA CRUZ PEREIRA;MARIA JÚLIA PEREIRA RESENDE;CAUÃ ROCHA PIMENTA;;;;;;
Mulungu;2ª;EEEF JARDILINA CRUZ PEREIRA;VIITORIA GARCIA VASQUES;CAUÃ ROCHA PIMENTA;;;;;;
Mulungu;2ª;EEEF JARDILINA CRUZ PEREIRA;TEODORA SOUZA FÉLIX PASSARINHO LEIRIA;CAUÃ ROCHA PIMENTA;;;;;;
Mulungu;2ª;EEEF JARDILINA CRUZ PEREIRA;MARTIM SERAFIM CORDEIRO BELTRÃO;CAUÃ ROCHA PIMENTA;;;;;;
Mulungu;2ª;EEEF JARDILINA CRUZ PEREIRA;LUCAS GABRIEL FEITOSA REBOUÇAS ROSEIRA;CAUÃ ROCHA PIMENTA;;;;;;
Natuba;3ª;ECIT FRANCISCO DE ALBUQUERQUE MONTENEGRO;LUANA CAVALCANTE HENRIQUES;MARINA REBECA PEREIRA MARTINS;;;;;;
Natuba;3ª;ECIT FRANCISCO DE ALBUQUERQUE MONTENEGRO;VITOR LEITE CHAVES ROLIM;MARINA REBECA PEREIRA MARTINS;;;;;;
Natuba;3ª;ECIT FRANCISCO DE ALBUQUERQUE MONTENEGRO;PIETRO ROCHA PALHARES;MARINA REBECA PEREIRA MARTINS;;;;;;
Natuba;3ª;ECIT FRANCISCO DE ALBUQUERQUE MONTENEGRO;DIMITRI BEZERRA RIBAS;MARINA REBECA PEREIRA MARTINS;;;;;;
Natuba;3ª;ECIT FRANCISCO DE ALBUQUERQUE MONTENEGRO;JOÃO GABRIEL QUEIROZ DA MADUREIRA TAVEIRA;MARINA REBECA PEREIRA MARTINS;;;;;;
Nazarezinho;10ª;EEEFM FRANCISCO AUGUSTO CAMPOS;MARIA AMARAL DA SILVA;EMANUELLY BEZERRA DA MAIA MATOSO;;;;;;
Nazarezinho;10ª;EEEFM FRANCISCO AUGUSTO CAMPOS;VIOLETA FARIAS LIMEIRA;EMANUELLY BEZERRA DA MAIA MATOSO;;;;;;
Nazarezinho;10ª;EEEFM FRANCISCO AUGUSTO CAMPOS;ANA SOFIA AZEVEDO PEDROSO;EMANUELLY BEZERRA DA MAIA MATOSO;;;;;;
Nazarezinho;10ª;EEEFM FRANCISCO AUGUSTO CAMPOS;CLARA ROCHA TAVEIRA;EMANUELLY BEZERRA DA MAIA MATOSO;;;;;;
Nazarezinho;10ª;EEEFM FRANCISCO AUGUSTO CAMPOS;FLORA AGUIAR RODRIGUES;EMANUELLY BEZERRA DA MAIA MATOSO;;;;;;
Nova Floresta;4ª;ECI EEFM JOSE ROLDERICK DE OLIVEIRA;AGNES SANTOS PORTEIRA;HORTÊNSIA MIGUEL REGUEIRA;;;;;;
Nova Floresta;4ª;ECI EEFM JOSE ROLDERICK DE OLIVEIRA;RAMONA FEITOSA DA FONTOURA;HORTÊNSIA MIGUEL REGUEIRA;;;;;;
Nova Floresta;4ª;ECI EEFM JOSE ROLDERICK DE OLIVEIRA;LUAN MIGUEL PORTO;HORTÊNSIA MIGUEL REGUEIRA;;;;;;
Nova Floresta;4ª;ECI EEFM JOSE ROLDERICK DE OLIVEIRA;DANTE  BERNARDES;HORTÊNSIA MIGUEL REGUEIRA;;;;;;
Nova Floresta;4ª;ECI EEFM JOSE ROLDERICK DE OLIVEIRA;GAEL LEITE LOUZADA;HORTÊNSIA MIGUEL REGUEIRA;;;;;;
Nova Olinda;7ª;EEEFM JOAO LEITE NETO;MARIA ISIS FLORENTINO GARCÊS DA SILVA;LUNA GARCIA CAMACHO;;;;;;
Nova Olinda;7ª;EEEFM JOAO LEITE NETO;ÍCARO SILVA ORNELAS DE ASSUNÇÃO;LUNA GARCIA CAMACHO;;;;;;
Nova Olinda;7ª;EEEFM JOAO LEITE NETO;MURILO RAMOS MANGUEIRA;LUNA GARCIA CAMACHO;;;;;;
Nova Olinda;7ª;EEEFM JOAO LEITE NETO;AMANDA ALVES SAIS;LUNA GARCIA CAMACHO;;;;;;
Nova Olinda;7ª;EEEFM JOAO LEITE NETO;HENRY CARVALHO CRESPO FONTINHAS;LUNA GARCIA CAMACHO;;;;;;
Nova Palmeira;4ª;ECI ANTONIO COELHO DANTAS;BRENO DELFINO MENENDES;INÁCIO BRANDÃO ALVES;;;;;;
Nova Palmeira;4ª;ECI ANTONIO COELHO DANTAS;BENJAMIN GARCIA MENDES;INÁCIO BRANDÃO ALVES;;;;;;
Nova Palmeira;4ª;ECI ANTONIO COELHO DANTAS;ANTÔNIA SOUZA FÉLIX DE LINS;INÁCIO BRANDÃO ALVES;;;;;;
Nova Palmeira;4ª;ECI ANTONIO COELHO DANTAS;FREDERICO AZEVEDO SOARES;INÁCIO BRANDÃO ALVES;;;;;;
Nova Palmeira;4ª;ECI ANTONIO COELHO DANTAS;AYLA SANTOS FERNANDES;INÁCIO BRANDÃO ALVES;;;;;;
Olho d'Água;7ª;ECI EEM ANTONIO AVELINO DE ALMEIDA;TOMÉ CORDEIRO GOMES;MAIA QUEIROZ DA ROSA DA MADUREIRA;;;;;;
Olho d'Água;7ª;ECI EEM ANTONIO AVELINO DE ALMEIDA;OSCAR BRANDÃO SIMÕES;MAIA QUEIROZ DA ROSA DA MADUREIRA;;;;;;
Olho d'Água;7ª;ECI EEM ANTONIO AVELINO DE ALMEIDA;ANTONELA LEITE QUARTEIRA;MAIA QUEIROZ DA ROSA DA MADUREIRA;;;;;;
Olho d'Água;7ª;ECI EEM ANTONIO AVELINO DE ALMEIDA;NATHAN AZEVEDO CERQUEIRA;MAIA QUEIROZ DA ROSA DA MADUREIRA;;;;;;
Olho d'Água;7ª;ECI EEM ANTONIO AVELINO DE ALMEIDA;OTAVIA ALVES DE BORBA;MAIA QUEIROZ DA ROSA DA MADUREIRA;;;;;;
Olivedos;3ª;EEEFM PROF MARIA JOSE COSTA DE ALBUQUERQUE;LUIZ HENRIQUE AMARAL DA CRUZ MUNIZ;BENEDITA ARAÚJO ARRIAGA;;;;;;
Olivedos;3ª;EEEFM PROF MARIA JOSE COSTA DE ALBUQUERQUE;GUILHERME AZEVEDO MARQUES RAMALHO;BENEDITA ARAÚJO ARRIAGA;;;;;;
Olivedos;3ª;EEEFM PROF MARIA JOSE COSTA DE ALBUQUERQUE;OLGA PEREIRA MOREIRA;BENEDITA ARAÚJO ARRIAGA;;;;;;
